265	A
266	D
267	C
268	A
269	B
270	C
271	B
272	B
273	C
274	G
275	B
276	C
277	G
278	A
279	C
280	B
281	G
282	C
283	G
284	G
285	C
286	A
287	A
288	G
289	G
290	A
291	E
292	A
293	C
294	G
295	B
296	A
297	G
298	C
299	C
300	B
301	G
302	A
303	B
304	A
305	C
306	A
307	B
308	A
309	B
310	G
311	C
312	B
313	B
314	D
315	E
316	A
317	A
318	B
319	C
320	D
321	G
322	C
323	B
324	B
325	A
326	A
327	B
328	C
329	G
330	G
331	G
332	F
333	D
334	B
335	A
336	C
337	C
338	G
339	B
340	C
341	G
342	A
343	G
344	C
345	E
346	B
347	B
348	D
349	C
350	G
351	C
352	A
353	C
354	D
355	C
356	C
357	B
358	G
359	C
360	A
361	G
362	C
363	G
364	B
365	A
366	C
367	G
368	A
369	C
370	A
371	A
372	G
373	E
374	C
375	B
376	B
377	B
378	G
379	G
380	G
381	B
382	G
383	D
384	B
385	G
386	B
387	G
388	G
389	C
390	B
391	C
392	A
393	B
394	A
395	C
396	G
397	B
398	D
399	C
400	B
401	B
402	B
403	B
404	G
405	B
406	B
407	B
408	B
409	B
410	A
411	B
412	C
413	G
414	G
415	G
416	A
417	B
418	C
419	C
420	A
421	D
422	B
423	G
424	C
425	D
426	E
427	G
428	A
429	A
430	B
431	B
432	G
433	D
434	G
435	G
436	C
437	A
438	C
439	A
440	B
441	C
442	A
443	C
444	B
445	C
446	G
447	C
448	C
449	C
450	B
451	A
452	B
453	C
454	C
455	C
456	B
457	D
458	B
459	G
460	C
461	B
462	C
463	A
464	C
465	B
466	C
467	A
468	A
469	C
470	B
471	G
472	G
473	G
474	B
475	C
476	G
477	G
478	E
479	G
480	D
481	G
482	B
483	C
484	G
485	D
486	A
487	D
488	G
489	C
490	G
491	A
492	G
493	G
494	B
495	C
496	C
497	B
498	B
499	B
500	G
501	B
502	A
503	C
504	B
505	A
506	D
507	C
508	G
509	C
510	B
511	B
512	G
513	B
514	B
515	G
516	C
517	C
518	B
519	B
520	A
521	G
522	E
523	G
524	G
525	A
526	C
527	A
528	G
529	G
530	A
531	C
532	B
533	D
534	E
535	B
536	A
537	G
538	C
539	A
540	G
541	D
542	C
543	G
544	C
545	A
546	C
547	C
548	A
549	E
550	D
551	C
552	D
553	C
554	D
555	C
556	G
557	C
558	B
559	C
560	B
561	B
562	C
563	A
564	G
565	A
566	G
567	A
568	A
569	B
570	A
571	G
572	G
573	G
574	D
575	B
576	D
577	B
578	D
579	C
580	E
581	C
582	D
583	B
584	B
585	B
586	D
587	B
588	B
589	F
590	E
591	B
592	A
593	G
594	A
595	D
596	A
597	B
598	B
599	G
600	G
601	C
602	C
603	G
604	E
605	C
606	G
607	G
608	B
609	C
610	C
611	G
612	A
613	B
614	D
615	B
616	G
617	A
618	G
619	D
620	G
621	A
622	C
623	D
624	D
625	B
626	G
627	D
628	B
629	E
630	G
631	D
632	A
633	G
634	A
635	D
636	B
637	B
638	D
639	B
640	E
641	A
642	C
643	G
644	B
645	G
646	G
647	C
648	B
649	B
650	D
651	G
652	C
653	B
654	C
655	B
656	C
657	A
658	A
659	B
660	G
661	A
662	C
663	G
664	B
665	B
666	G
667	E
668	A
669	B
670	G
671	A
672	C
673	A
674	G
675	B
676	G
677	D
678	G
679	G
680	C
681	B
682	C
683	G
684	G
685	C
686	C
687	B
688	G
689	C
690	A
691	B
692	A
693	C
694	A
695	C
696	A
697	B
698	C
699	A
700	C
701	D
702	C
703	B
704	C
705	G
706	G
707	G
708	G
709	G
710	B
711	G
712	D
713	G
714	B
715	C
716	C
717	B
718	C
719	G
720	C
721	A
722	C
723	F
724	B
725	G
726	D
727	C
728	D
729	G
730	B
731	B
732	C
733	D
734	D
735	C
736	A
737	A
738	C
739	G
740	C
741	A
742	D
743	A
744	G
745	B
746	C
747	B
748	D
749	A
750	B
751	G
752	B
753	A
754	C
755	B
756	C
757	C
758	G
759	B
760	G
761	D
762	A
763	B
764	G
765	C
766	D
767	D
768	G
769	B
770	G
771	A
772	C
773	B
774	A
775	C
776	G
777	C
778	G
779	D
780	D
781	G
782	B
783	B
784	A
785	C
786	G
787	C
788	G
789	D
790	B
791	A
792	B
793	C
794	B
795	C
796	B
797	A
798	C
799	G
800	G
801	B
802	A
803	A
804	B
805	C
806	C
807	C
808	D
809	A
810	C
811	B
812	B
813	B
814	C
815	A
816	G
817	D
818	G
819	B
820	C
821	A
822	B
823	G
824	B
825	D
826	B
827	C
828	A
829	C
830	G
831	C
832	G
833	A
834	G
835	A
836	A
837	C
838	G
839	B
840	A
841	D
842	A
843	G
844	B
845	A
846	B
847	B
848	D
849	G
850	D
851	B
852	B
853	A
854	A
855	C
856	B
857	C
858	C
859	C
860	D
861	A
862	D
863	C
864	D
865	E
866	B
867	C
868	G
869	A
870	C
871	C
872	G
873	B
874	A
875	B
876	B
877	D
878	G
879	A
880	B
881	D
882	C
883	A
884	D
885	A
886	A
887	C
888	B
889	A
890	C
891	G
892	C
893	B
894	B
895	A
896	C
897	D
898	C
899	A
900	B
901	G
902	A
903	G
904	C
905	C
906	A
907	F
908	G
909	G
910	B
911	B
912	G
913	B
914	E
915	C
916	C
917	C
918	B
919	D
920	A
921	A
922	G
923	C
924	G
925	B
926	A
927	G
928	G
929	A
930	G
931	A
932	D
933	G
934	C
935	G
936	A
937	B
938	C
939	B
940	B
941	B
942	G
943	C
944	G
945	D
946	G
947	C
948	C
949	G
950	E
951	B
952	G
953	A
954	B
955	G
956	B
957	G
958	C
959	B
960	G
961	D
962	C
963	B
964	B
965	C
966	C
967	D
968	D
969	C
970	C
971	G
972	B
973	C
974	E
975	A
976	B
977	C
978	G
979	A
980	G
981	B
982	A
983	B
984	G
985	G
986	G
987	A
988	A
989	G
990	B
991	G
992	D
993	C
994	A
995	G
996	G
997	C
998	B
999	G
1000	A
1001	A
1002	D
1003	A
1004	C
1005	A
1006	B
1007	D
1008	A
1009	A
1010	C
1011	A
1012	B
1013	B
1014	E
1015	A
1016	A
1017	A
1018	C
1019	D
1020	A
1021	C
1022	B
1023	A
1024	A
1025	A
1026	A
1027	B
1028	B
1029	A
1030	A
1031	B
1032	A
1033	A
1034	B
1035	C
1036	B
1037	A
1038	A
1039	B
1040	A
1041	G
1042	A
1043	D
1044	D
1045	C
1046	A
1047	B
1048	D
1049	A
1050	A
1051	A
1052	A
1053	A
1054	B
1055	E
1056	A
1057	A
1058	B
1059	F
1060	D
1061	B
1062	B
1063	A
1064	B
1065	A
1066	A
1067	B
1068	A
1069	B
1070	B
1071	A
1072	A
1073	D
1074	A
1075	C
1076	A
1077	C
1078	D
1079	A
1080	A
1081	C
1082	B
1083	A
1084	B
1085	C
1086	A
1087	B
1088	G
1089	C
1090	B
1091	A
1092	B
1093	A
1094	B
1095	A
1096	G
1097	A
1098	D
1099	A
1100	C
1101	A
1102	B
1103	A
1104	A
1105	B
1106	A
1107	B
1108	B
1109	E
1110	A
1111	C
1112	F
1113	B
1114	B
1115	A
1116	A
1117	A
1118	D
1119	A
1120	C
1121	A
1122	B
1123	E
1124	A
1125	C
1126	A
1127	B
1128	B
1129	C
1130	B
1131	A
1132	G
1133	A
1134	D
1135	A
1136	C
1137	A
1138	B
1139	D
1140	B
1141	C
1142	A
1143	B
1144	A
1145	A
1146	A
1147	A
1148	A
1149	E
1150	A
1151	A
1152	C
1153	A
1154	B
1155	C
1156	A
1157	A
1158	A
1159	C
1160	A
1161	C
1162	A
1163	B
1164	G
1165	A
1166	A
1167	A
1168	D
1169	A
1170	A
1171	B
1172	G
1173	A
1174	A
1175	A
1176	A
1177	B
1178	G
1179	A
1180	A
1181	A
1182	C
1183	B
1184	A
1185	A
1186	A
1187	A
1188	A
1189	B
1190	G
1191	A
1192	A
1193	A
1194	A
1195	B
1196	B
1197	A
1198	A
1199	A
1200	B
1201	C
1202	A
1203	A
1204	A
1205	B
1206	D
1207	A
1208	A
1209	A
1210	B
1211	D
1212	A
1213	A
1214	B
1215	B
1216	A
1217	A
1218	G
1219	A
1220	A
1221	D
1222	A
1223	A
1224	D
1225	A
1226	A
1227	A
1228	A
1229	B
1230	C
1231	A
1232	A
1233	G
1234	A
1235	C
1236	A
1237	A
1238	A
1239	G
1240	A
1241	B
1242	A
1243	E
1244	A
1245	G
1246	A
1247	G
1248	A
1249	B
1250	A
1251	G
1252	A
1253	G
1254	D
1255	C
1256	A
1257	C
1258	B
1259	E
1260	C
1261	C
1262	G
1263	C
1264	A
1265	A
1266	D
1267	C
1268	A
1269	B
1270	C
1271	B
1272	B
1273	C
1274	G
1275	B
1276	C
1277	G
1278	A
1279	C
1280	B
1281	G
1282	C
1283	G
1284	G
1285	C
1286	A
1287	A
1288	G
1289	G
1290	A
1291	E
1292	A
1293	C
1294	G
1295	B
1296	A
1297	G
1298	C
1299	C
1300	B
1301	G
1302	A
1303	B
1304	A
1305	C
1306	A
1307	B
1308	A
1309	B
1310	G
1311	C
1312	B
1313	B
1314	D
1315	E
1316	A
1317	A
1318	B
1319	C
1320	D
1321	G
1322	C
1323	B
1324	B
1325	A
1326	A
1327	B
1328	C
1329	G
1330	G
1331	G
1332	F
1333	D
1334	B
1335	A
1336	C
1337	C
1338	G
1339	B
1340	C
1341	G
1342	A
1343	G
1344	C
1345	E
1346	B
1347	B
1348	D
1349	C
1350	G
1351	C
1352	A
1353	C
1354	D
1355	C
1356	C
1357	B
1358	G
1359	C
1360	A
1361	G
1362	C
1363	G
1364	B
1365	A
1366	C
1367	G
1368	A
1369	C
1370	A
1371	A
1372	G
1373	E
1374	C
1375	B
1376	B
1377	B
1378	G
1379	G
1380	G
1381	B
1382	G
1383	D
1384	B
1385	G
1386	B
1387	G
1388	G
1389	C
1390	B
1391	C
1392	A
1393	B
1394	A
1395	C
1396	G
1397	B
1398	D
1399	C
1400	B
1401	B
1402	B
1403	B
1404	G
1405	B
1406	B
1407	B
1408	B
1409	B
1410	A
1411	B
1412	C
1413	G
1414	G
1415	G
1416	A
1417	B
1418	C
1419	C
1420	A
1421	D
1422	B
1423	G
1424	C
1425	D
1426	E
1427	G
1428	A
1429	A
1430	B
1431	B
1432	G
1433	D
1434	G
1435	G
1436	C
1437	A
1438	C
1439	A
1440	B
1441	C
1442	A
1443	C
1444	B
1445	C
1446	G
1447	C
1448	C
1449	C
1450	B
1451	A
1452	B
1453	C
1454	C
1455	C
1456	B
1457	D
1458	B
1459	G
1460	C
1461	B
1462	C
1463	A
1464	C
1465	B
1466	C
1467	A
1468	A
1469	C
1470	B
1471	G
1472	G
1473	G
1474	B
1475	C
1476	G
1477	G
1478	E
1479	G
1480	D
1481	G
1482	B
1483	C
1484	G
1485	D
1486	A
1487	D
1488	G
1489	C
1490	G
1491	A
1492	G
1493	G
1494	B
1495	C
1496	C
1497	B
1498	B
1499	B
1500	G
1501	B
1502	A
1503	C
1504	B
1505	A
1506	D
1507	C
1508	G
1509	C
1510	B
1511	B
1512	G
1513	B
1514	B
1515	G
1516	C
1517	C
1518	B
1519	B
1520	A
1521	G
1522	E
1523	G
1524	G
1525	A
1526	C
1527	A
1528	G
1529	G
1530	A
1531	C
1532	B
1533	D
1534	E
1535	B
1536	A
1537	G
1538	C
1539	A
1540	G
1541	D
1542	C
1543	G
1544	C
1545	A
1546	C
1547	C
1548	A
1549	E
1550	D
1551	C
1552	D
1553	C
1554	D
1555	C
1556	G
1557	C
1558	B
1559	C
1560	B
1561	B
1562	C
1563	A
1564	G
1565	A
1566	G
1567	A
1568	A
1569	B
1570	A
1571	G
1572	G
1573	G
1574	D
1575	B
1576	D
1577	B
1578	D
1579	C
1580	E
1581	C
1582	D
1583	B
1584	B
1585	B
1586	D
1587	B
1588	B
1589	F
1590	E
1591	B
1592	A
1593	G
1594	A
1595	D
1596	A
1597	B
1598	B
1599	G
1600	G
1601	C
1602	C
1603	G
1604	E
1605	C
1606	G
1607	G
1608	B
1609	C
1610	C
1611	G
1612	A
1613	B
1614	D
1615	B
1616	G
1617	A
1618	G
1619	D
1620	G
1621	A
1622	C
1623	D
1624	D
1625	B
1626	G
1627	D
1628	B
1629	E
1630	G
1631	D
1632	A
1633	G
1634	A
1635	D
1636	B
1637	B
1638	D
1639	B
1640	E
1641	A
1642	C
1643	G
1644	B
1645	G
1646	G
1647	C
1648	B
1649	B
1650	D
1651	G
1652	C
1653	B
1654	C
1655	B
1656	C
1657	A
1658	A
1659	B
1660	G
1661	A
1662	C
1663	G
1664	B
1665	B
1666	G
1667	E
1668	A
1669	B
1670	G
1671	A
1672	C
1673	A
1674	G
1675	B
1676	G
1677	D
1678	G
1679	G
1680	C
1681	B
1682	C
1683	G
1684	G
1685	C
1686	C
1687	B
1688	G
1689	C
1690	A
1691	B
1692	A
1693	C
1694	A
1695	C
1696	A
1697	B
1698	C
1699	A
1700	C
1701	D
1702	C
1703	B
1704	C
1705	G
1706	G
1707	G
1708	G
1709	G
1710	B
1711	G
1712	D
1713	G
1714	B
1715	C
1716	C
1717	B
1718	C
1719	G
1720	C
1721	A
1722	C
1723	F
1724	B
1725	G
1726	D
1727	C
1728	D
1729	G
1730	B
1731	B
1732	C
1733	D
1734	D
1735	C
1736	A
1737	A
1738	C
1739	G
1740	C
1741	A
1742	D
1743	A
1744	G
1745	B
1746	C
1747	B
1748	D
1749	A
1750	B
1751	G
1752	B
1753	A
1754	C
1755	B
1756	C
1757	C
1758	G
1759	B
1760	G
1761	D
1762	A
1763	B
1764	G
1765	C
1766	D
1767	D
1768	G
1769	B
1770	G
1771	A
1772	C
1773	B
1774	A
1775	C
1776	G
1777	C
1778	G
1779	D
1780	D
1781	G
1782	B
1783	B
1784	A
1785	C
1786	G
1787	C
1788	G
1789	D
1790	B
1791	A
1792	B
1793	C
1794	B
1795	C
1796	B
1797	A
1798	C
1799	G
1800	G
1801	B
1802	A
1803	A
1804	B
1805	C
1806	C
1807	C
1808	D
1809	A
1810	C
1811	B
1812	B
1813	B
1814	C
1815	A
1816	G
1817	D
1818	G
1819	B
1820	C
1821	A
1822	B
1823	G
1824	B
1825	D
1826	B
1827	C
1828	A
1829	C
1830	G
1831	C
1832	G
1833	A
1834	G
1835	A
1836	A
1837	C
1838	G
1839	B
1840	A
1841	D
1842	A
1843	G
1844	B
1845	A
1846	B
1847	B
1848	D
1849	G
1850	D
1851	B
1852	B
1853	A
1854	A
1855	C
1856	B
1857	C
1858	C
1859	C
1860	D
1861	A
1862	D
1863	C
1864	D
1865	E
1866	B
1867	C
1868	G
1869	A
1870	C
1871	C
1872	G
1873	B
1874	A
1875	B
1876	B
1877	D
1878	G
1879	A
1880	B
1881	D
1882	C
1883	A
1884	D
1885	A
1886	A
1887	C
1888	B
1889	A
1890	C
1891	G
1892	C
1893	B
1894	B
1895	A
1896	C
1897	D
1898	C
1899	A
1900	B
1901	G
1902	A
1903	G
1904	C
1905	C
1906	A
1907	F
1908	G
1909	G
1910	B
1911	B
1912	G
1913	B
1914	E
1915	C
1916	C
1917	C
1918	B
1919	D
1920	A
1921	A
1922	G
1923	C
1924	G
1925	B
1926	A
1927	G
1928	G
1929	A
1930	G
1931	A
1932	D
1933	G
1934	C
1935	G
1936	A
1937	B
1938	C
1939	B
1940	B
1941	B
1942	G
1943	C
1944	G
1945	D
1946	G
1947	C
1948	C
1949	G
1950	E
1951	B
1952	G
1953	A
1954	B
1955	G
1956	B
1957	G
1958	C
1959	B
1960	G
1961	D
1962	C
1963	B
1964	B
1965	C
1966	C
1967	D
1968	D
1969	C
1970	C
1971	G
1972	B
1973	C
1974	E
1975	A
1976	B
1977	C
1978	G
1979	A
1980	G
1981	B
1982	A
1983	B
1984	G
1985	G
1986	G
1987	A
1988	A
1989	G
1990	B
1991	G
1992	D
1993	C
1994	A
1995	G
1996	G
1997	C
1998	B
1999	G
2000	A
2001	A
2002	D
2003	A
2004	C
2005	A
2006	B
2007	D
2008	A
2009	A
2010	C
2011	A
2012	B
2013	B
2014	E
2015	A
2016	A
2017	A
2018	C
2019	D
2020	A
2021	C
2022	B
2023	A
2024	A
2025	A
2026	A
2027	B
2028	B
2029	A
2030	A
2031	B
2032	A
2033	A
2034	B
2035	C
2036	B
2037	A
2038	A
2039	B
2040	A
2041	G
2042	A
2043	D
2044	D
2045	C
2046	A
2047	B
2048	D
2049	A
2050	A
2051	A
2052	A
2053	A
2054	B
2055	E
2056	A
2057	A
2058	B
2059	F
2060	D
2061	B
2062	B
2063	A
2064	B
2065	A
2066	A
2067	B
2068	A
2069	B
2070	B
2071	A
2072	A
2073	D
2074	A
2075	C
2076	A
2077	C
2078	D
2079	A
2080	A
2081	C
2082	B
2083	A
2084	B
2085	C
2086	A
2087	B
2088	G
2089	C
2090	B
2091	A
2092	B
2093	A
2094	B
2095	A
2096	G
2097	A
2098	D
2099	A
2100	C
2101	A
2102	B
2103	A
2104	A
2105	B
2106	A
2107	B
2108	B
2109	E
2110	A
2111	C
2112	F
2113	B
2114	B
2115	A
2116	A
2117	A
2118	D
2119	A
2120	C
2121	A
2122	B
2123	E
2124	A
2125	C
2126	A
2127	B
2128	B
2129	C
2130	B
2131	A
2132	G
2133	A
2134	D
2135	A
2136	C
2137	A
2138	B
2139	D
2140	B
2141	C
2142	A
2143	B
2144	A
2145	A
2146	A
2147	A
2148	A
2149	E
2150	A
2151	A
2152	C
2153	A
2154	B
2155	C
2156	A
2157	A
2158	A
2159	C
2160	A
2161	C
2162	A
2163	B
2164	G
2165	A
2166	A
2167	A
2168	D
2169	A
2170	A
2171	B
2172	G
2173	A
2174	A
2175	A
2176	A
2177	B
2178	G
2179	A
2180	A
2181	A
2182	C
2183	B
2184	A
2185	A
2186	A
2187	A
2188	A
2189	B
2190	G
2191	A
2192	A
2193	A
2194	A
2195	B
2196	B
2197	A
2198	A
2199	A
2200	B
2201	C
2202	A
2203	A
2204	A
2205	B
2206	D
2207	A
2208	A
2209	A
2210	B
2211	D
2212	A
2213	A
2214	B
2215	B
2216	A
2217	A
2218	G
2219	A
2220	A
2221	D
2222	A
2223	A
2224	D
2225	A
2226	A
2227	A
2228	A
2229	B
2230	C
2231	A
2232	A
2233	G
2234	A
2235	C
2236	A
2237	A
2238	A
2239	G
2240	A
2241	B
2242	A
2243	E
2244	A
2245	G
2246	A
2247	G
2248	A
2249	B
2250	A
2251	G
2252	A
2253	G
2254	D
2255	C
2256	A
2257	C
2258	B
2259	E
2260	C
2261	C
2262	G
2263	C
2264	A
2265	A
2266	D
2267	C
2268	A
2269	B
2270	C
2271	B
2272	B
2273	C
2274	G
2275	B
2276	C
2277	G
2278	A
2279	C
2280	B
2281	G
2282	C
2283	G
2284	G
2285	C
2286	A
2287	A
2288	G
2289	G
2290	A
2291	E
2292	A
2293	C
2294	G
2295	B
2296	A
2297	G
2298	C
2299	C
2300	B
2301	G
2302	A
2303	B
2304	A
2305	C
2306	A
2307	B
2308	A
2309	B
2310	G
2311	C
2312	B
2313	B
2314	D
2315	E
2316	A
2317	A
2318	B
2319	C
2320	D
2321	G
2322	C
2323	B
2324	B
2325	A
2326	A
2327	B
2328	C
2329	G
2330	G
2331	G
2332	F
2333	D
2334	B
2335	A
2336	C
2337	C
2338	G
2339	B
2340	C
2341	G
2342	A
2343	G
2344	C
2345	E
2346	B
2347	B
2348	D
2349	C
2350	G
2351	C
2352	A
2353	C
2354	D
2355	C
2356	C
2357	B
2358	G
2359	C
2360	A
2361	G
2362	C
2363	G
2364	B
2365	A
2366	C
2367	G
2368	A
2369	C
2370	A
2371	A
2372	G
2373	E
2374	C
2375	B
2376	B
2377	B
2378	G
2379	G
2380	G
2381	B
2382	G
2383	D
2384	B
2385	G
2386	B
2387	G
2388	G
2389	C
2390	B
2391	C
2392	A
2393	B
2394	A
2395	C
2396	G
2397	B
2398	D
2399	C
2400	B
2401	B
2402	B
2403	B
2404	G
2405	B
2406	B
2407	B
2408	B
2409	B
2410	A
2411	B
2412	C
2413	G
2414	G
2415	G
2416	A
2417	B
2418	C
2419	C
2420	A
2421	D
2422	B
2423	G
2424	C
2425	D
2426	E
2427	G
2428	A
2429	A
2430	B
2431	B
2432	G
2433	D
2434	G
2435	G
2436	C
2437	A
2438	C
2439	A
2440	B
2441	C
2442	A
2443	C
2444	B
2445	C
2446	G
2447	C
2448	C
2449	C
2450	B
2451	A
2452	B
2453	C
2454	C
2455	C
2456	B
2457	D
2458	B
2459	G
2460	C
2461	B
2462	C
2463	A
2464	C
2465	B
2466	C
2467	A
2468	A
2469	C
2470	B
2471	G
2472	G
2473	G
2474	B
2475	C
2476	G
2477	G
2478	E
2479	G
2480	D
2481	G
2482	B
2483	C
2484	G
2485	D
2486	A
2487	D
2488	G
2489	C
2490	G
2491	A
2492	G
2493	G
2494	B
2495	C
2496	C
2497	B
2498	B
2499	B
2500	G
2501	B
2502	A
2503	C
2504	B
2505	A
2506	D
2507	C
2508	G
2509	C
2510	B
2511	B
2512	G
2513	B
2514	B
2515	G
2516	C
2517	C
2518	B
2519	B
2520	A
2521	G
2522	E
2523	G
2524	G
2525	A
2526	C
2527	A
2528	G
2529	G
2530	A
2531	C
2532	B
2533	D
2534	E
2535	B
2536	A
2537	G
2538	C
2539	A
2540	G
2541	D
2542	C
2543	G
2544	C
2545	A
2546	C
2547	C
2548	A
2549	E
2550	D
2551	C
2552	D
2553	C
2554	D
2555	C
2556	G
2557	C
2558	B
2559	C
2560	B
2561	B
2562	C
2563	A
2564	G
2565	A
2566	G
2567	A
2568	A
2569	B
2570	A
2571	G
2572	G
2573	G
2574	D
2575	B
2576	D
2577	B
2578	D
2579	C
2580	E
2581	C
2582	D
2583	B
2584	B
2585	B
2586	D
2587	B
2588	B
2589	F
2590	E
2591	B
2592	A
2593	G
2594	A
2595	D
2596	A
2597	B
2598	B
2599	G
2600	G
2601	C
2602	C
2603	G
2604	E
2605	C
2606	G
2607	G
2608	B
2609	C
2610	C
2611	G
2612	A
2613	B
2614	D
2615	B
2616	G
2617	A
2618	G
2619	D
2620	G
2621	A
2622	C
2623	D
2624	D
2625	B
2626	G
2627	D
2628	B
2629	E
2630	G
2631	D
2632	A
2633	G
2634	A
2635	D
2636	B
2637	B
2638	D
2639	B
2640	E
2641	A
2642	C
2643	G
2644	B
2645	G
2646	G
2647	C
2648	B
2649	B
2650	D
2651	G
2652	C
2653	B
2654	C
2655	B
2656	C
2657	A
2658	A
2659	B
2660	G
2661	A
2662	C
2663	G
2664	B
2665	B
2666	G
2667	E
2668	A
2669	B
2670	G
2671	A
2672	C
2673	A
2674	G
2675	B
2676	G
2677	D
2678	G
2679	G
2680	C
2681	B
2682	C
2683	G
2684	G
2685	C
2686	C
2687	B
2688	G
2689	C
2690	A
2691	B
2692	A
2693	C
2694	A
2695	C
2696	A
2697	B
2698	C
2699	A
2700	C
2701	D
2702	C
2703	B
2704	C
2705	G
2706	G
2707	G
2708	G
2709	G
2710	B
2711	G
2712	D
2713	G
2714	B
2715	C
2716	C
2717	B
2718	C
2719	G
2720	C
2721	A
2722	C
2723	F
2724	B
2725	G
2726	D
2727	C
2728	D
2729	G
2730	B
2731	B
2732	C
2733	D
2734	D
2735	C
2736	A
2737	A
2738	C
2739	G
2740	C
2741	A
2742	D
2743	A
2744	G
2745	B
2746	C
2747	B
2748	D
2749	A
2750	B
2751	G
2752	B
2753	A
2754	C
2755	B
2756	C
2757	C
2758	G
2759	B
2760	G
2761	D
2762	A
2763	B
2764	G
2765	C
2766	D
2767	D
2768	G
2769	B
2770	G
2771	A
2772	C
2773	B
2774	A
2775	C
2776	G
2777	C
2778	G
2779	D
2780	D
2781	G
2782	B
2783	B
2784	A
2785	C
2786	G
2787	C
2788	G
2789	D
2790	B
2791	A
2792	B
2793	C
2794	B
2795	C
2796	B
2797	A
2798	C
2799	G
2800	G
2801	B
2802	A
2803	A
2804	B
2805	C
2806	C
2807	C
2808	D
2809	A
2810	C
2811	B
2812	B
2813	B
2814	C
2815	A
2816	G
2817	D
2818	G
2819	B
2820	C
2821	A
2822	B
2823	G
2824	B
2825	D
2826	B
2827	C
2828	A
2829	C
2830	G
2831	C
2832	G
2833	A
2834	G
2835	A
2836	A
2837	C
2838	G
2839	B
2840	A
2841	D
2842	A
2843	G
2844	B
2845	A
2846	B
2847	B
2848	D
2849	G
2850	D
2851	B
2852	B
2853	A
2854	A
2855	C
2856	B
2857	C
2858	C
2859	C
2860	D
2861	A
2862	D
2863	C
2864	D
2865	E
2866	B
2867	C
2868	G
2869	A
2870	C
2871	C
2872	G
2873	B
2874	A
2875	B
2876	B
2877	D
2878	G
2879	A
2880	B
2881	D
2882	C
2883	A
2884	D
2885	A
2886	A
2887	C
2888	B
2889	A
2890	C
2891	G
2892	C
2893	B
2894	B
2895	A
2896	C
2897	D
2898	C
2899	A
2900	B
2901	G
2902	A
2903	G
2904	C
2905	C
2906	A
2907	F
2908	G
2909	G
2910	B
2911	B
2912	G
2913	B
2914	E
2915	C
2916	C
2917	C
2918	B
2919	D
2920	A
2921	A
2922	G
2923	C
2924	G
2925	B
2926	A
2927	G
2928	G
2929	A
2930	G
2931	A
2932	D
2933	G
2934	C
2935	G
2936	A
2937	B
2938	C
2939	B
2940	B
2941	B
2942	G
2943	C
2944	G
2945	D
2946	G
2947	C
2948	C
2949	G
2950	E
2951	B
2952	G
2953	A
2954	B
2955	G
2956	B
2957	G
2958	C
2959	B
2960	G
2961	D
2962	C
2963	B
2964	B
2965	C
2966	C
2967	D
2968	D
2969	C
2970	C
2971	G
2972	B
2973	C
2974	E
2975	A
2976	B
2977	C
2978	G
2979	A
2980	G
2981	B
2982	A
2983	B
2984	G
2985	G
2986	G
2987	A
2988	A
2989	G
2990	B
2991	G
2992	D
2993	C
2994	A
2995	G
2996	G
2997	C
2998	B
2999	G
